           X               Y                Z                A                C
         30.268           0.628            0.000           -0.006           30.274
         30.318           0.628            0.000           -0.006           30.324
         30.368           0.627            0.000           -0.006           30.374
         30.418           0.627            0.000           -0.006           30.424
         30.468           0.626            0.000           -0.007           30.474
         30.518           0.624            0.000           -0.007           30.524
         30.568           0.623            0.000           -0.008           30.574
         30.618           0.623            0.000           -0.008           30.624
         30.668           0.622            0.000           -0.008           30.674
         30.719           0.621            0.000           -0.008           30.725
         30.769           0.621            0.000           -0.008           30.775
         30.819           0.621            0.000           -0.008           30.825
         30.869           0.620            0.000           -0.008           30.875
         30.919           0.620            0.000           -0.007           30.925
         30.969           0.620            0.000           -0.007           30.975
         31.019           0.620            0.000           -0.007           31.025
         31.069           0.619            0.000           -0.006           31.075
         31.119           0.619            0.000           -0.006           31.125
         31.169           0.618            0.000           -0.007           31.175
         31.219           0.617            0.000           -0.007           31.225
         31.269           0.616            0.000           -0.008           31.275
         31.319           0.615            0.000           -0.008           31.325
         31.369           0.614            0.000           -0.009           31.375
         31.419           0.613            0.000           -0.009           31.425
         31.469           0.613            0.000           -0.009           31.475
         31.519           0.612            0.000           -0.009           31.525
         31.569           0.611            0.000           -0.009           31.575
         31.619           0.611            0.000           -0.009           31.625
         31.669           0.611            0.000           -0.009           31.675
         31.719           0.610            0.000           -0.009           31.725
         31.769           0.610            0.000           -0.009           31.775
         31.819           0.610            0.000           -0.008           31.825
         31.869           0.610            0.000           -0.008           31.875
         31.919           0.609            0.000           -0.008           31.925
         31.969           0.609            0.000           -0.008           31.975
         32.019           0.608            0.000           -0.008           32.025
         32.069           0.608            0.000           -0.008           32.075
         32.119           0.608            0.000           -0.008           32.126
         32.169           0.607            0.000           -0.008           32.176
         32.219           0.607            0.000           -0.008           32.226
         32.270           0.606            0.000           -0.007           32.276
         32.320           0.606            0.000           -0.007           32.326
         32.370           0.606            0.000           -0.007           32.376
         32.420           0.605            0.000           -0.007           32.426
         32.470           0.605            0.000           -0.007           32.476
         32.520           0.605            0.000           -0.006           32.526
         32.570           0.605            0.000           -0.006           32.576
         32.620           0.605            0.000           -0.006           32.626
         32.670           0.604            0.000           -0.005           32.676
         32.720           0.604            0.000           -0.005           32.726
         32.770           0.604            0.000           -0.005           32.776
