           X               Y                Z                A                C
         28.019           0.641            0.000            0.075           28.046
         28.069           0.642            0.000            0.076           28.096
         28.118           0.642            0.000            0.077           28.146
         28.169           0.643            0.000            0.078           28.196
         28.219           0.643            0.000            0.079           28.246
         28.270           0.643            0.000            0.080           28.297
         28.321           0.642            0.000            0.080           28.348
         28.372           0.641            0.000            0.079           28.399
         28.423           0.639            0.000            0.078           28.450
         28.473           0.637            0.000            0.076           28.500
         28.523           0.634            0.000            0.075           28.550
         28.572           0.633            0.000            0.073           28.599
         28.621           0.631            0.000            0.073           28.649
         28.671           0.630            0.000            0.072           28.698
         28.720           0.630            0.000            0.072           28.747
         28.769           0.630            0.000            0.073           28.797
         28.819           0.630            0.000            0.074           28.846
         28.869           0.630            0.000            0.075           28.896
         28.919           0.631            0.000            0.076           28.947
         28.970           0.631            0.000            0.077           28.997
         29.020           0.631            0.000            0.077           29.048
         29.071           0.631            0.000            0.078           29.098
         29.122           0.630            0.000            0.077           29.149
         29.173           0.628            0.000            0.076           29.200
         29.223           0.626            0.000            0.075           29.250
         29.273           0.624            0.000            0.073           29.300
         29.323           0.622            0.000            0.072           29.350
         29.372           0.621            0.000            0.071           29.400
         29.422           0.619            0.000            0.070           29.449
         29.471           0.618            0.000            0.070           29.499
         29.521           0.618            0.000            0.070           29.548
         29.570           0.617            0.000            0.070           29.598
         29.620           0.618            0.000            0.071           29.647
         29.669           0.618            0.000            0.072           29.697
         29.719           0.619            0.000            0.073           29.747
         29.769           0.620            0.000            0.074           29.797
         29.820           0.620            0.000            0.075           29.847
         29.871           0.620            0.000            0.076           29.898
         29.922           0.620            0.000            0.076           29.949
         29.973           0.619            0.000            0.076           30.000
         30.023           0.617            0.000            0.075           30.051
         30.073           0.615            0.000            0.073           30.101
         30.123           0.613            0.000            0.072           30.151
         30.173           0.612            0.000            0.071           30.201
         30.223           0.610            0.000            0.070           30.250
         30.272           0.609            0.000            0.069           30.300
         30.322           0.608            0.000            0.069           30.349
         30.371           0.608            0.000            0.069           30.399
         30.420           0.608            0.000            0.069           30.448
         30.470           0.608            0.000            0.070           30.498
         30.520           0.609            0.000            0.071           30.548
         30.570           0.610            0.000            0.072           30.598
         30.620           0.610            0.000            0.074           30.648
         30.671           0.611            0.000            0.074           30.699
         30.722           0.610            0.000            0.075           30.749
         30.772           0.610            0.000            0.074           30.800
         30.823           0.609            0.000            0.074           30.851
         30.873           0.607            0.000            0.073           30.901
         30.923           0.606            0.000            0.072           30.951
         30.973           0.605            0.000            0.071           31.001
         31.023           0.604            0.000            0.071           31.050
         31.072           0.603            0.000            0.070           31.100
         31.122           0.602            0.000            0.070           31.150
         31.172           0.602            0.000            0.070           31.199
         31.221           0.602            0.000            0.070           31.249
         31.271           0.602            0.000            0.071           31.299
         31.321           0.602            0.000            0.072           31.349
         31.371           0.602            0.000            0.072           31.399
         31.422           0.602            0.000            0.073           31.449
         31.472           0.602            0.000            0.073           31.500
         31.523           0.602            0.000            0.073           31.550
         31.573           0.601            0.000            0.072           31.601
         31.623           0.600            0.000            0.072           31.651
         31.673           0.599            0.000            0.071           31.701
         31.722           0.598            0.000            0.071           31.750
         31.772           0.598            0.000            0.071           31.800
         31.822           0.598            0.000            0.071           31.850
         31.872           0.598            0.000            0.072           31.899
         31.921           0.598            0.000            0.073           31.949
         31.971           0.599            0.000            0.073           31.999
         32.021           0.599            0.000            0.074           32.049
         32.071           0.600            0.000            0.075           32.099
         32.122           0.600            0.000            0.076           32.149
         32.172           0.600            0.000            0.076           32.200
         32.223           0.600            0.000            0.077           32.251
         32.273           0.600            0.000            0.076           32.301
         32.323           0.599            0.000            0.076           32.351
         32.373           0.598            0.000            0.076           32.401
         32.423           0.598            0.000            0.076           32.451
         32.472           0.597            0.000            0.076           32.500
         32.522           0.597            0.000            0.076           32.550
         32.572           0.597            0.000            0.076           32.600
         32.622           0.598            0.000            0.077           32.650
         32.672           0.598            0.000            0.077           32.700
         32.722           0.598            0.000            0.078           32.750
         32.772           0.598            0.000            0.079           32.800
         32.822           0.598            0.000            0.079           32.850
         32.873           0.598            0.000            0.079           32.900
         32.923           0.598            0.000            0.080           32.951
         32.973           0.598            0.000            0.080           33.001
         33.024           0.597            0.000            0.079           33.052
         33.074           0.597            0.000            0.079           33.102
         33.124           0.596            0.000            0.078           33.152
